drug1,drug2,cell,label
Sorafenib,Epoprostenol,PLCPRF5,0
Sorafenib,Gemfibrozil,PLCPRF5,0
Sorafenib,Isocarboxazid,PLCPRF5,0
Sorafenib,Docetaxel,PLCPRF5,0
Sorafenib,Olsalazine,PLCPRF5,0
Sorafenib,Gliquidone,PLCPRF5,0
Sorafenib,Ergometrine,PLCPRF5,0
Sorafenib,Dasatinib,PLCPRF5,0
Sorafenib,Lisdexamfetamine,PLCPRF5,0
Sorafenib,Lapatinib,PLCPRF5,0
Sorafenib,Desonide,PLCPRF5,0
Sorafenib,Decitabine,PLCPRF5,0
Sorafenib,Paliperidone,PLCPRF5,0
Sorafenib,Sunitinib,PLCPRF5,0
Sorafenib,Arformoterol,PLCPRF5,0
Sorafenib,Hydralazine,PLCPRF5,0
Sorafenib,Nelarabine,PLCPRF5,0
Sorafenib,Lumiracoxib,PLCPRF5,0
Sorafenib,Tetracosactide,PLCPRF5,0
Sorafenib,Fenoterol,PLCPRF5,0
Sorafenib,Pirbuterol,PLCPRF5,0
Sorafenib,Glucosamine,PLCPRF5,0
Sorafenib,Practolol,PLCPRF5,0
Sorafenib,Oxtriphylline,PLCPRF5,0
Sorafenib,Fosphenytoin,PLCPRF5,0
Sorafenib,Polythiazide,PLCPRF5,0
Sorafenib,Quinethazone,PLCPRF5,0
Sorafenib,Cefazolin,PLCPRF5,0
Sorafenib,Metocurine,PLCPRF5,0
Sorafenib,Cilazapril,PLCPRF5,0
Sorafenib,Quinidine barbiturate,PLCPRF5,0
Sorafenib,Spirapril,PLCPRF5,0
Sorafenib,Mestranol,PLCPRF5,0
Sorafenib,Penbutolol,PLCPRF5,0
Sorafenib,Ephedrine,PLCPRF5,0
Sorafenib,Cortisone acetate,PLCPRF5,0
Sorafenib,Glymidine,PLCPRF5,0
Sorafenib,Yohimbine,PLCPRF5,0
Sorafenib,Bezafibrate,PLCPRF5,0
Sorafenib,Colchicine,PLCPRF5,0
Sorafenib,Drospirenone,PLCPRF5,0
Sorafenib,Digitoxin,PLCPRF5,0
Sorafenib,Salsalate,PLCPRF5,0
Sorafenib,Choline magnesium trisalicylate,PLCPRF5,0
Sorafenib,Danazol,PLCPRF5,0
Sorafenib,Clenbuterol,PLCPRF5,0
Sorafenib,Ciclesonide,PLCPRF5,0
Sorafenib,Acenocoumarol,PLCPRF5,0
Sorafenib,Antrafenine,PLCPRF5,0
Sorafenib,Testosterone propionate,PLCPRF5,0
Sorafenib,Paromomycin,PLCPRF5,0
Sorafenib,Ajmaline,PLCPRF5,0
Sorafenib,Amrinone,PLCPRF5,0
Sorafenib,Oxybenzone,PLCPRF5,0
Sorafenib,Almitrine,PLCPRF5,0
Sorafenib,Alfacalcidol,PLCPRF5,0
Sorafenib,Glutethimide,PLCPRF5,0
Sorafenib,Phenazopyridine,PLCPRF5,0
Sorafenib,gamma-Hydroxybutyric acid,PLCPRF5,0
Sorafenib,Bromazepam,PLCPRF5,0
Sorafenib,Oxprenolol,PLCPRF5,0
Sorafenib,Liotrix,PLCPRF5,0
Sorafenib,Ursodeoxycholic acid,PLCPRF5,0
Sorafenib,Ketazolam,PLCPRF5,0
Sorafenib,Quazepam,PLCPRF5,0
Sorafenib,Everolimus,PLCPRF5,0
Sorafenib,Nitrazepam,PLCPRF5,0
Sorafenib,Cilastatin,PLCPRF5,0
Sorafenib,Probucol,PLCPRF5,0
Sorafenib,Tiaprofenic acid,PLCPRF5,0
Sorafenib,Periciazine,PLCPRF5,0
Sorafenib,Hydroxychloroquine,PLCPRF5,0
Sorafenib,Molindone,PLCPRF5,0
Sorafenib,Phenindamine,PLCPRF5,0
Sorafenib,Pipotiazine,PLCPRF5,0
Sorafenib,Zuclopenthixol,PLCPRF5,0
Sorafenib,Isopropamide,PLCPRF5,0
Sorafenib,Etoricoxib,PLCPRF5,0
Sorafenib,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,PLCPRF5,0
Sorafenib,Roflumilast,PLCPRF5,0
Sorafenib,Rutin,PLCPRF5,0
Sorafenib,Prasterone,PLCPRF5,0
Sorafenib,Taurine,PLCPRF5,0
Sorafenib,Cocarboxylase,PLCPRF5,0
Sorafenib,Flufenamic acid,PLCPRF5,0
Sorafenib,Calcipotriol,PLCPRF5,0
Sorafenib,gamma-Aminobutyric acid,PLCPRF5,0
Sorafenib,Vorinostat,PLCPRF5,0
Sorafenib,Cholic Acid,PLCPRF5,0
Sorafenib,Fusidic acid,PLCPRF5,0
Sorafenib,Sucrose,PLCPRF5,0
Sorafenib,Pregnenolone,PLCPRF5,0
Sorafenib,D-Methionine,PLCPRF5,0
Sorafenib,Piretanide,PLCPRF5,0
Sorafenib,Glycolic acid,PLCPRF5,0
Sorafenib,Pidolic acid,PLCPRF5,0
Sorafenib,Flavin adenine dinucleotide,PLCPRF5,0
Sorafenib,Propyl alcohol,PLCPRF5,0
Sorafenib,Flavin mononucleotide,PLCPRF5,0
Sorafenib,Phenol,PLCPRF5,0
Sorafenib,Glutathione disulfide,PLCPRF5,0
Sorafenib,Oxyphenbutazone,PLCPRF5,0
Sorafenib,Ribostamycin,PLCPRF5,0
Sorafenib,Deoxycholic acid,PLCPRF5,0
Sorafenib,Tromethamine,PLCPRF5,0
Sorafenib,Urea,PLCPRF5,0
Sorafenib,D-Serine,PLCPRF5,0
Sorafenib,Citric acid,PLCPRF5,0
Sorafenib,Carbocisteine,PLCPRF5,0
Sorafenib,Taurocholic acid,PLCPRF5,0
Sorafenib,Lactose,PLCPRF5,0
Sorafenib,Cholesterol,PLCPRF5,0
Sorafenib,Gluconolactone,PLCPRF5,0
Sorafenib,Estriol,PLCPRF5,0
Sorafenib,Estrone sulfate,PLCPRF5,0
Sorafenib,Quinestrol,PLCPRF5,0
Sorafenib,Carboxin,PLCPRF5,0
Sorafenib,Hesperidin,PLCPRF5,0
Sorafenib,Nimesulide,PLCPRF5,0
Sorafenib,Metamizole,PLCPRF5,0
Sorafenib,Nialamide,PLCPRF5,0
Sorafenib,Phenolphthalein,PLCPRF5,0
Sorafenib,Maraviroc,PLCPRF5,0
Sorafenib,Clofedanol,PLCPRF5,0
Sorafenib,Cyclandelate,PLCPRF5,0
Sorafenib,Cyproterone acetate,PLCPRF5,0
Sorafenib,Fluspirilene,PLCPRF5,0
Sorafenib,Mepenzolate,PLCPRF5,0
Sorafenib,Tetrabenazine,PLCPRF5,0
Sorafenib,Ixabepilone,PLCPRF5,0
Sorafenib,Celiprolol,PLCPRF5,0
Sorafenib,Roxadustat,PLCPRF5,0
Sorafenib,Febuxostat,PLCPRF5,0
Sorafenib,Dronedarone,PLCPRF5,0
Sorafenib,Nebivolol,PLCPRF5,0
Sorafenib,Huperzine A,PLCPRF5,0
Sorafenib,Omacetaxine mepesuccinate,PLCPRF5,0
Sorafenib,Nilotinib,PLCPRF5,0
Sorafenib,Vildagliptin,PLCPRF5,0
Sorafenib,Enoximone,PLCPRF5,0
Sorafenib,Bepotastine,PLCPRF5,0
Sorafenib,Ximelagatran,PLCPRF5,0
Sorafenib,Flibanserin,PLCPRF5,0
Sorafenib,Clevidipine,PLCPRF5,0
Sorafenib,Afamelanotide,PLCPRF5,0
Sorafenib,Ospemifene,PLCPRF5,0
Sorafenib,Iloperidone,PLCPRF5,0
Sorafenib,Ezogabine,PLCPRF5,0
Sorafenib,Ingenol mebutate,PLCPRF5,0
Sorafenib,Belinostat,PLCPRF5,0
Sorafenib,Migalastat,PLCPRF5,0
Sorafenib,Indacaterol,PLCPRF5,0
Sorafenib,Ganaxolone,PLCPRF5,0
Sorafenib,Crisaborole,PLCPRF5,0
Sorafenib,Cobimetinib,PLCPRF5,0
Sorafenib,Methsuximide,PLCPRF5,0
Sorafenib,Rotigotine,PLCPRF5,0
Sorafenib,Vandetanib,PLCPRF5,0
Sorafenib,Pimavanserin,PLCPRF5,0
Sorafenib,Dexlansoprazole,PLCPRF5,0
Sorafenib,Histamine,PLCPRF5,0
Sorafenib,Palovarotene,PLCPRF5,0
Sorafenib,Telaprevir,PLCPRF5,0
Sorafenib,Brivaracetam,PLCPRF5,0
Sorafenib,Sodium stibogluconate,PLCPRF5,0
Sorafenib,Abiraterone,PLCPRF5,0
Sorafenib,Obeticholic acid,PLCPRF5,0
Sorafenib,Cariprazine,PLCPRF5,0
Sorafenib,Lumateperone,PLCPRF5,0
Sorafenib,Tapinarof,PLCPRF5,0
Sorafenib,Tirbanibulin,PLCPRF5,0
Sorafenib,Sertindole,PLCPRF5,0
Sorafenib,Acetylcysteine,PLCPRF5,0
Sorafenib,Nylidrin,PLCPRF5,0
Sorafenib,Rimonabant,PLCPRF5,0
Sorafenib,Noscapine,PLCPRF5,0
Sorafenib,Romidepsin,PLCPRF5,0
Sorafenib,Icatibant,PLCPRF5,0
Sorafenib,Rufinamide,PLCPRF5,0
Sorafenib,Lasofoxifene,PLCPRF5,0
Sorafenib,Tapentadol,PLCPRF5,0
Sorafenib,Silodosin,PLCPRF5,0
Sorafenib,Prasugrel,PLCPRF5,0
Sorafenib,Eltrombopag,PLCPRF5,0
Sorafenib,Tolvaptan,PLCPRF5,0
Sorafenib,Regadenoson,PLCPRF5,0
Sorafenib,Vernakalant,PLCPRF5,0
Sorafenib,Lacosamide,PLCPRF5,0
Sorafenib,Rivaroxaban,PLCPRF5,0
Sorafenib,Nalmefene,PLCPRF5,0
Sorafenib,Eflornithine,PLCPRF5,0
Sorafenib,Arzoxifene,PLCPRF5,0
Sorafenib,Droxidopa,PLCPRF5,0
Sorafenib,Udenafil,PLCPRF5,0
Sorafenib,Sitaxentan,PLCPRF5,0
Sorafenib,Alvimopan,PLCPRF5,0
Sorafenib,Levocetirizine,PLCPRF5,0
Sorafenib,Ziconotide,PLCPRF5,0
Sorafenib,Temsirolimus,PLCPRF5,0
Sorafenib,Amisulpride,PLCPRF5,0
Sorafenib,Dapagliflozin,PLCPRF5,0
Sorafenib,Saxagliptin,PLCPRF5,0
Sorafenib,Elacestrant,PLCPRF5,0
Sorafenib,Bazedoxifene,PLCPRF5,0
Sorafenib,Ambrisentan,PLCPRF5,0
Sorafenib,Doxercalciferol,PLCPRF5,0
Sorafenib,Oxymetholone,PLCPRF5,0
Sorafenib,Armodafinil,PLCPRF5,0
Sorafenib,Cangrelor,PLCPRF5,0
Sorafenib,Lonafarnib,PLCPRF5,0
Sorafenib,Prucalopride,PLCPRF5,0
Sorafenib,Pazopanib,PLCPRF5,0
Sorafenib,Agomelatine,PLCPRF5,0
Sorafenib,Midostaurin,PLCPRF5,0
Sorafenib,Panobinostat,PLCPRF5,0
Sorafenib,Apixaban,PLCPRF5,0
Sorafenib,Bosutinib,PLCPRF5,0
Sorafenib,Axitinib,PLCPRF5,0
Sorafenib,Dalfampridine,PLCPRF5,0
Sorafenib,Safinamide,PLCPRF5,0
Sorafenib,Pasireotide,PLCPRF5,0
Sorafenib,Vilazodone,PLCPRF5,0
Sorafenib,Dabigatran etexilate,PLCPRF5,0
Sorafenib,Degarelix,PLCPRF5,0
Sorafenib,Desvenlafaxine,PLCPRF5,0
Sorafenib,Fesoterodine,PLCPRF5,0
Sorafenib,Levonordefrin,PLCPRF5,0
Sorafenib,Methyltestosterone,PLCPRF5,0
Sorafenib,Nilvadipine,PLCPRF5,0
Sorafenib,Norelgestromin,PLCPRF5,0
Sorafenib,Fospropofol,PLCPRF5,0
Sorafenib,Stanozolol,PLCPRF5,0
Sorafenib,Lornoxicam,PLCPRF5,0
Sorafenib,Aceclofenac,PLCPRF5,0
Sorafenib,Cabazitaxel,PLCPRF5,0
Sorafenib,Carglumic acid,PLCPRF5,0
Sorafenib,Chenodeoxycholic acid,PLCPRF5,0
Sorafenib,Desoxycorticosterone acetate,PLCPRF5,0
Sorafenib,Difluprednate,PLCPRF5,0
Sorafenib,Dimercaprol,PLCPRF5,0
Sorafenib,Ganirelix,PLCPRF5,0
Sorafenib,Halcinonide,PLCPRF5,0
Sorafenib,Hexocyclium,PLCPRF5,0
Sorafenib,Hydroxyprogesterone caproate,PLCPRF5,0
Sorafenib,Lanreotide,PLCPRF5,0
Sorafenib,Methylnaltrexone,PLCPRF5,0
Sorafenib,Nepafenac,PLCPRF5,0
Sorafenib,Pralatrexate,PLCPRF5,0
Sorafenib,Protokylol,PLCPRF5,0
Sorafenib,Triptorelin,PLCPRF5,0
Sorafenib,Parecoxib,PLCPRF5,0
Sorafenib,Triclosan,PLCPRF5,0
Sorafenib,Dimetindene,PLCPRF5,0
Sorafenib,Nandrolone decanoate,PLCPRF5,0
Sorafenib,Triflusal,PLCPRF5,0
Sorafenib,Ticagrelor,PLCPRF5,0
Sorafenib,Hyaluronic acid,PLCPRF5,0
Sorafenib,Tafluprost,PLCPRF5,0
Sorafenib,Ivacaftor,PLCPRF5,0
Sorafenib,Azilsartan medoxomil,PLCPRF5,0
Sorafenib,Lomitapide,PLCPRF5,0
Sorafenib,Vismodegib,PLCPRF5,0
Sorafenib,Tauroursodeoxycholic acid,PLCPRF5,0
Sorafenib,Pitavastatin,PLCPRF5,0
Sorafenib,Rilpivirine,PLCPRF5,0
Sorafenib,Ulipristal,PLCPRF5,0
Sorafenib,Fingolimod,PLCPRF5,0
Sorafenib,Eribulin,PLCPRF5,0
Sorafenib,Gabapentin enacarbil,PLCPRF5,0
Sorafenib,Cabozantinib,PLCPRF5,0
Sorafenib,Ruxolitinib,PLCPRF5,0
Sorafenib,Teriflunomide,PLCPRF5,0
Sorafenib,Vemurafenib,PLCPRF5,0
Sorafenib,Carfilzomib,PLCPRF5,0
Sorafenib,Linaclotide,PLCPRF5,0
Sorafenib,Mirabegron,PLCPRF5,0
Sorafenib,Tofacitinib,PLCPRF5,0
Sorafenib,Regorafenib,PLCPRF5,0
Sorafenib,Aclidinium,PLCPRF5,0
Sorafenib,Enzalutamide,PLCPRF5,0
Sorafenib,Ponatinib,PLCPRF5,0
Sorafenib,Fluticasone furoate,PLCPRF5,0
Sorafenib,Canagliflozin,PLCPRF5,0
Sorafenib,Pomalidomide,PLCPRF5,0
Sorafenib,Trametinib,PLCPRF5,0
Sorafenib,Dabrafenib,PLCPRF5,0
Sorafenib,Afatinib,PLCPRF5,0
Sorafenib,Riociguat,PLCPRF5,0
Sorafenib,Macitentan,PLCPRF5,0
Sorafenib,Indoramin,PLCPRF5,0
Sorafenib,Gemeprost,PLCPRF5,0
Sorafenib,Diosmin,PLCPRF5,0
Sorafenib,Bromhexine,PLCPRF5,0
Sorafenib,Aliskiren,PLCPRF5,0
Sorafenib,Vorapaxar,PLCPRF5,0
Sorafenib,Empagliflozin,PLCPRF5,0
Sorafenib,Eliglustat,PLCPRF5,0
Sorafenib,Finafloxacin,PLCPRF5,0
Sorafenib,Naloxegol,PLCPRF5,0
Sorafenib,Ibrutinib,PLCPRF5,0
Sorafenib,Idelalisib,PLCPRF5,0
Sorafenib,Atosiban,PLCPRF5,0
Sorafenib,Avibactam,PLCPRF5,0
Sorafenib,Cannabidiol,PLCPRF5,0
Sorafenib,Ceritinib,PLCPRF5,0
Sorafenib,Ciprofibrate,PLCPRF5,0
Sorafenib,Cobicistat,PLCPRF5,0
Sorafenib,Tibolone,PLCPRF5,0
Sorafenib,Tasimelteon,PLCPRF5,0
Sorafenib,Sodium oxybate,PLCPRF5,0
Sorafenib,Palbociclib,PLCPRF5,0
Sorafenib,Olaparib,PLCPRF5,0
Sorafenib,Edoxaban,PLCPRF5,0
Sorafenib,Umeclidinium,PLCPRF5,0
Sorafenib,Lenvatinib,PLCPRF5,0
Sorafenib,Nintedanib,PLCPRF5,0
Sorafenib,Olodaterol,PLCPRF5,0
Sorafenib,Vilanterol,PLCPRF5,0
Sorafenib,Eugenol,PLCPRF5,0
Sorafenib,Pinaverium,PLCPRF5,0
Sorafenib,Tixocortol,PLCPRF5,0
Sorafenib,Xanthinol,PLCPRF5,0
Sorafenib,Chlortetracycline,PLCPRF5,0
Sorafenib,Difluocortolone,PLCPRF5,0
Sorafenib,Quinagolide,PLCPRF5,0
Sorafenib,Somatostatin,PLCPRF5,0
Sorafenib,Stiripentol,PLCPRF5,0
Sorafenib,Eslicarbazepine acetate,PLCPRF5,0
Sorafenib,Zucapsaicin,PLCPRF5,0
Sorafenib,Aurothioglucose,PLCPRF5,0
Sorafenib,Dienogest,PLCPRF5,0
Sorafenib,Medrogestone,PLCPRF5,0
Sorafenib,Brexpiprazole,PLCPRF5,0
Sorafenib,Sincalide,PLCPRF5,0
Sorafenib,Sonidegib,PLCPRF5,0
Sorafenib,Flutemetamol (18F),PLCPRF5,0
Sorafenib,Pholcodine,PLCPRF5,0
Sorafenib,Loxoprofen,PLCPRF5,0
Sorafenib,Dexketoprofen,PLCPRF5,0
Sorafenib,Tolfenamic acid,PLCPRF5,0
Sorafenib,Nicorandil,PLCPRF5,0
Sorafenib,Lacidipine,PLCPRF5,0
Sorafenib,Levamlodipine,PLCPRF5,0
Sorafenib,Manidipine,PLCPRF5,0
Sorafenib,Tegafur,PLCPRF5,0
Sorafenib,Gimeracil,PLCPRF5,0
Sorafenib,Eluxadoline,PLCPRF5,0
Sorafenib,Lumacaftor,PLCPRF5,0
Sorafenib,Molsidomine,PLCPRF5,0
Sorafenib,Rolapitant,PLCPRF5,0
Sorafenib,Sacubitril,PLCPRF5,0
Sorafenib,Butylscopolamine,PLCPRF5,0
Sorafenib,Tegafur-uracil,PLCPRF5,0
Sorafenib,Osimertinib,PLCPRF5,0
Sorafenib,Iopodic acid,PLCPRF5,0
Sorafenib,Tipiracil,PLCPRF5,0
Sorafenib,Levobetaxolol,PLCPRF5,0
Sorafenib,Norethynodrel,PLCPRF5,0
Sorafenib,Norgestrel,PLCPRF5,0
Sorafenib,Isosorbide,PLCPRF5,0
Sorafenib,Protirelin,PLCPRF5,0
Sorafenib,Glycerin,PLCPRF5,0
Sorafenib,Enalaprilat,PLCPRF5,0
Sorafenib,Acrivastine,PLCPRF5,0
Sorafenib,Sodium ferric gluconate complex,PLCPRF5,0
Sorafenib,Hydroquinone,PLCPRF5,0
Sorafenib,Homosalate,PLCPRF5,0
Sorafenib,Phenyl salicylate,PLCPRF5,0
Sorafenib,Trolamine salicylate,PLCPRF5,0
Sorafenib,Resorcinol,PLCPRF5,0
Sorafenib,Calcium citrate,PLCPRF5,0
Sorafenib,Anthralin,PLCPRF5,0
Sorafenib,Homatropine,PLCPRF5,0
Sorafenib,Menthyl salicylate,PLCPRF5,0
Sorafenib,Arbutin,PLCPRF5,0
Sorafenib,Dioxybenzone,PLCPRF5,0
Sorafenib,Hexylresorcinol,PLCPRF5,0
Sorafenib,Polydatin,PLCPRF5,0
Sorafenib,Dihydroergocornine,PLCPRF5,0
Sorafenib,Dihydro-alpha-ergocryptine,PLCPRF5,0
Sorafenib,Epicriptine,PLCPRF5,0
Sorafenib,DL-Methylephedrine,PLCPRF5,0
Sorafenib,Glycol salicylate,PLCPRF5,0
Sorafenib,Guaiacol,PLCPRF5,0
Sorafenib,Selexipag,PLCPRF5,0
Sorafenib,Alectinib,PLCPRF5,0
Sorafenib,Chlorobutanol,PLCPRF5,0
Sorafenib,2-mercaptobenzothiazole,PLCPRF5,0
Sorafenib,Lesinurad,PLCPRF5,0
Sorafenib,Indigotindisulfonic acid,PLCPRF5,0
Sorafenib,Venetoclax,PLCPRF5,0
Sorafenib,Pipradrol,PLCPRF5,0
Sorafenib,Etafedrine,PLCPRF5,0
Sorafenib,Bilastine,PLCPRF5,0
Sorafenib,Lifitegrast,PLCPRF5,0
Sorafenib,Gestrinone,PLCPRF5,0
Sorafenib,Isavuconazole,PLCPRF5,0
Sorafenib,Artenimol,PLCPRF5,0
Sorafenib,Vinflunine,PLCPRF5,0
Sorafenib,Tafamidis,PLCPRF5,0
Sorafenib,Tucatinib,PLCPRF5,0
Sorafenib,Latanoprostene bunod,PLCPRF5,0
Sorafenib,Curcumin,PLCPRF5,0
Sorafenib,Fruquintinib,PLCPRF5,0
Sorafenib,Daprodustat,PLCPRF5,0
Sorafenib,Selumetinib,PLCPRF5,0
Sorafenib,Naldemedine,PLCPRF5,0
Sorafenib,Pacritinib,PLCPRF5,0
Sorafenib,Tropisetron,PLCPRF5,0
Sorafenib,Setmelanotide,PLCPRF5,0
Sorafenib,Acalabrutinib,PLCPRF5,0
Sorafenib,Tezacaftor,PLCPRF5,0
Sorafenib,Encorafenib,PLCPRF5,0
Sorafenib,Ribociclib,PLCPRF5,0
Sorafenib,Lasmiditan,PLCPRF5,0
Sorafenib,Talazoparib,PLCPRF5,0
Sorafenib,Tenapanor,PLCPRF5,0
Sorafenib,Momelotinib,PLCPRF5,0
Sorafenib,Capmatinib,PLCPRF5,0
Sorafenib,Niraparib,PLCPRF5,0
Sorafenib,Tivozanib,PLCPRF5,0
Sorafenib,Baricitinib,PLCPRF5,0
Sorafenib,Esketamine,PLCPRF5,0
Sorafenib,Ertugliflozin,PLCPRF5,0
Sorafenib,Neratinib,PLCPRF5,0
Sorafenib,Relugolix,PLCPRF5,0
Sorafenib,Revefenacin,PLCPRF5,0
Sorafenib,Brexanolone,PLCPRF5,0
Sorafenib,Infigratinib,PLCPRF5,0
Sorafenib,Apalutamide,PLCPRF5,0
Sorafenib,Deflazacort,PLCPRF5,0
Sorafenib,Bempedoic acid,PLCPRF5,0
Sorafenib,Difelikefalin,PLCPRF5,0
Sorafenib,Selinexor,PLCPRF5,0
Sorafenib,Lemborexant,PLCPRF5,0
Sorafenib,Duvelisib,PLCPRF5,0
Sorafenib,Dacomitinib,PLCPRF5,0
Sorafenib,Binimetinib,PLCPRF5,0
Sorafenib,Glasdegib,PLCPRF5,0
Sorafenib,Elagolix,PLCPRF5,0
Sorafenib,Entrectinib,PLCPRF5,0
Sorafenib,Diacerein,PLCPRF5,0
Sorafenib,Avatrombopag,PLCPRF5,0
Sorafenib,Abemaciclib,PLCPRF5,0
Sorafenib,Nirogacestat,PLCPRF5,0
Sorafenib,Fostamatinib,PLCPRF5,0
Sorafenib,Alpelisib,PLCPRF5,0
Sorafenib,Ponesimod,PLCPRF5,0
Sorafenib,Telotristat ethyl,PLCPRF5,0
Sorafenib,Lorlatinib,PLCPRF5,0
Sorafenib,Gilteritinib,PLCPRF5,0
Sorafenib,Deutetrabenazine,PLCPRF5,0
Sorafenib,Bexagliflozin,PLCPRF5,0
Sorafenib,Vadadustat,PLCPRF5,0
Sorafenib,Brigatinib,PLCPRF5,0
Sorafenib,Rucaparib,PLCPRF5,0
Sorafenib,Betrixaban,PLCPRF5,0
Sorafenib,Siponimod,PLCPRF5,0
Sorafenib,Rimegepant,PLCPRF5,0
Sorafenib,Ibrexafungerp,PLCPRF5,0
Sorafenib,Copanlisib,PLCPRF5,0
Sorafenib,Clascoterone,PLCPRF5,0
Sorafenib,Fedratinib,PLCPRF5,0
Sorafenib,Omaveloxolone,PLCPRF5,0
Sorafenib,Oxetacaine,PLCPRF5,0
Sorafenib,"1,2-Benzodiazepine",PLCPRF5,0
Sorafenib,Samidorphan,PLCPRF5,0
Sorafenib,Sparsentan,PLCPRF5,0
Sorafenib,Asciminib,PLCPRF5,0
Sorafenib,Ozanimod,PLCPRF5,0
Sorafenib,Sotagliflozin,PLCPRF5,0
Sorafenib,Benserazide,PLCPRF5,0
Sorafenib,Dinoprost,PLCPRF5,0
Sorafenib,Trifarotene,PLCPRF5,0
Sorafenib,Etelcalcetide,PLCPRF5,0
Sorafenib,Quizartinib,PLCPRF5,0
Sorafenib,Tazemetostat,PLCPRF5,0
Sorafenib,Darolutamide,PLCPRF5,0
Sorafenib,Pexidartinib,PLCPRF5,0
Sorafenib,Macimorelin,PLCPRF5,0
Sorafenib,Lusutrombopag,PLCPRF5,0
Sorafenib,Levosalbutamol,PLCPRF5,0
Sorafenib,Fluciclovine (18F),PLCPRF5,0
Sorafenib,Parachlorophenol,PLCPRF5,0
Sorafenib,Esculin,PLCPRF5,0
Sorafenib,Clobetasone,PLCPRF5,0
Sorafenib,Zofenopril,PLCPRF5,0
Sorafenib,Alclofenac,PLCPRF5,0
Sorafenib,Troleandomycin,PLCPRF5,0
Sorafenib,Dichlorobenzyl alcohol,PLCPRF5,0
Sorafenib,Dihydroergocristine,PLCPRF5,0
Sorafenib,Bufexamac,PLCPRF5,0
Sorafenib,Bendazac,PLCPRF5,0
Sorafenib,Mifamurtide,PLCPRF5,0
Sorafenib,Glycyrrhizic acid,PLCPRF5,0
Sorafenib,Xamoterol,PLCPRF5,0
Sorafenib,Acemetacin,PLCPRF5,0
Sorafenib,Calcium levulinate,PLCPRF5,0
Sorafenib,Fluticasone,PLCPRF5,0
Sorafenib,Lormetazepam,PLCPRF5,0
Sorafenib,Fenofibric acid,PLCPRF5,0
Sorafenib,Enasidenib,PLCPRF5,0
Sorafenib,Amylmetacresol,PLCPRF5,0
Sorafenib,Dotatate gallium Ga-68,PLCPRF5,0
Sorafenib,Netarsudil,PLCPRF5,0
Sorafenib,Testosterone cypionate,PLCPRF5,0
Sorafenib,Testosterone enanthate,PLCPRF5,0
Sorafenib,Testosterone undecanoate,PLCPRF5,0
Sorafenib,Estradiol acetate,PLCPRF5,0
Sorafenib,Estradiol benzoate,PLCPRF5,0
Sorafenib,Estradiol cypionate,PLCPRF5,0
Sorafenib,Estradiol valerate,PLCPRF5,0
Sorafenib,Patent Blue,PLCPRF5,0
Sorafenib,Lutetium Lu 177 dotatate,PLCPRF5,0
Sorafenib,Ferric pyrophosphate citrate,PLCPRF5,0
Sorafenib,alpha-Tocopherol succinate,PLCPRF5,0
Sorafenib,Choline salicylate,PLCPRF5,0
Sorafenib,Fosnetupitant,PLCPRF5,0
Sorafenib,alpha-Arbutin,PLCPRF5,0
Sorafenib,Menthol,PLCPRF5,0
Sorafenib,Ferrous gluconate,PLCPRF5,0
Sorafenib,Ferrous ascorbate,PLCPRF5,0
Sorafenib,Ferrous glycine sulfate,PLCPRF5,0
Sorafenib,Lithium citrate,PLCPRF5,0
Sorafenib,Mometasone furoate,PLCPRF5,0
Sorafenib,Tetraferric tricitrate decahydrate,PLCPRF5,0
Sorafenib,Chromium gluconate,PLCPRF5,0
Sorafenib,Chromium nicotinate,PLCPRF5,0
Sorafenib,Hydrocortisone acetate,PLCPRF5,0
Sorafenib,Hydrocortisone butyrate,PLCPRF5,0
Sorafenib,Hydrocortisone cypionate,PLCPRF5,0
Sorafenib,Hydrocortisone phosphate,PLCPRF5,0
Sorafenib,Hydrocortisone probutate,PLCPRF5,0
Sorafenib,Hydrocortisone valerate,PLCPRF5,0
Sorafenib,Ivosidenib,PLCPRF5,0
Sorafenib,Eslicarbazepine,PLCPRF5,0
Sorafenib,Segesterone acetate,PLCPRF5,0
Sorafenib,Loteprednol etabonate,PLCPRF5,0
Sorafenib,Prednisolone phosphate,PLCPRF5,0
Sorafenib,Dexamethasone acetate,PLCPRF5,0
Sorafenib,Betamethasone phosphate,PLCPRF5,0
Sorafenib,Larotrectinib,PLCPRF5,0
Sorafenib,Solriamfetol,PLCPRF5,0
Sorafenib,Etrasimod,PLCPRF5,0
Sorafenib,Ripretinib,PLCPRF5,0
Sorafenib,Filgotinib,PLCPRF5,0
Sorafenib,Flortaucipir F-18,PLCPRF5,0
Sorafenib,Mavacamten,PLCPRF5,0
Sorafenib,PF-06651600,PLCPRF5,0
Sorafenib,Abrocitinib,PLCPRF5,0
Sorafenib,Voxelotor,PLCPRF5,0
Sorafenib,Umbralisib,PLCPRF5,0
Sorafenib,Avacopan,PLCPRF5,0
Sorafenib,Daridorexant,PLCPRF5,0
Sorafenib,Zanubrutinib,PLCPRF5,0
Sorafenib,Upadacitinib,PLCPRF5,0
Sorafenib,Gefapixant,PLCPRF5,0
Sorafenib,Pemigatinib,PLCPRF5,0
Sorafenib,Vamorolone,PLCPRF5,0
Sorafenib,Futibatinib,PLCPRF5,0
