drug1,drug2,cell,label
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH2122,0
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A2780,1
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,CAOV3,0
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,OV90,0
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,0
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G361,1
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HT144,0
[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH1650,1
[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,OV90,0
[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G361,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ZR751,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HCT116,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,LOVO,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,RKO,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH1650,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH520,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G361,0
CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,RKO,0
CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HT144,0
C[C@@]1(O)C[C@@H](C1)C1=NC(=C2N1C=CN=C2N)C1=CC=C2C=CC(=NC2=C1)C1=CC=CC=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,KPL1,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ZR751,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HCT116,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,RKO,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A427,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SKMES1,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,CAOV3,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,VCAP,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HCT116,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,LOVO,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SW837,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A427,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,CAOV3,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,OV90,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,VCAP,0
NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ZR751,0
NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,LOVO,0
NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH520,0
NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A2780,1
NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,OV90,0
NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,VCAP,0
OC(=O)[C@@]1(CC2=CC=CC(NC3=NC=CS3)=N2)CC[C@@H](CC1)OC1=C(F)C(Cl)=CC=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ZR751,0
OC(=O)[C@@]1(CC2=CC=CC(NC3=NC=CS3)=N2)CC[C@@H](CC1)OC1=C(F)C(Cl)=CC=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH520,0
OC(=O)[C@@]1(CC2=CC=CC(NC3=NC=CS3)=N2)CC[C@@H](CC1)OC1=C(F)C(Cl)=CC=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,VCAP,0
OC(=O)[C@@]1(CC2=CC=CC(NC3=NC=CS3)=N2)CC[C@@H](CC1)OC1=C(F)C(Cl)=CC=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HCT116,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,LOVO,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,RKO,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SW837,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH1650,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH520,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SKMES1,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,CAOV3,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,OV90,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,VCAP,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,0
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HT144,0
COC1=CC(OC(C)C)=C(C=C1)C1=N[C@H]([C@H](N1C(=O)N1CCNC(=O)C1)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HCT116,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,LOVO,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SW837,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A427,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH1650,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH2122,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH520,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,CAOV3,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,OV90,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,VCAP,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,0
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HT144,0
CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G361,0
N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G361,1
OC(=O)C1=CC2=C(C=C1)C1=C(C=CN=C1)C(NC1=CC(Cl)=CC=C1)=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A375,1
OC(=O)C1=CC2=C(C=C1)C1=C(C=CN=C1)C(NC1=CC(Cl)=CC=C1)=N2,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G361,1
CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,LOVO,0
CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,RKO,0
CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SW837,0
CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH2122,1
CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SKMES1,0
CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ES2,0
CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HT144,0
ClC1=CC=C(NC2=NN=C(CC3=CC=NC=C3)C3=CC=CC=C23)C=C1,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G361,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,ZR751,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,HCT116,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,LOVO,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A427,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH1650,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH2122,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,NCIH520,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,SKMES1,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,A2780,0
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,CAOV3,0
